"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Memory_Ants.nlogox"
"1 гипотеза"
"06/08/2026 21:11:23:379 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-40","40","-40","40"
"[run number]","use-memory?","evaporation-rate","diffusion-rate","more-food?","[step]","total-food-count","count turtles","[length my-memory] of turtles"
"466","false","0","50","true","1000","310","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"467","false","0","50","true","1000","319","22","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"469","false","0","50","true","1000","296","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"468","false","0","50","true","1000","273","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"471","false","0","50","true","1000","259","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"473","false","0","50","true","1000","306","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"470","false","0","50","true","1000","279","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"472","false","0","50","true","1000","290","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"474","false","0","50","true","1000","297","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"475","false","0","50","true","1000","305","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"476","false","0","50","true","1000","286","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"477","false","0","50","true","1000","291","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"478","false","0","50","true","1000","274","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"479","false","0","50","true","1000","279","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"481","false","0","0","false","1000","77","1","[0]"
"483","false","0","0","false","1000","74","1","[0]"
"482","false","0","0","false","1000","80","1","[0]"
"484","false","0","0","false","1000","69","0","[]"
"480","false","0","50","true","1000","295","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"485","false","0","0","false","1000","56","0","[]"
"486","false","0","0","false","1000","68","0","[]"
"487","false","0","0","false","1000","56","0","[]"
"488","false","0","0","false","1000","77","1","[0]"
"489","false","0","0","false","1000","81","1","[0]"
"490","false","0","0","false","1000","77","2","[0 0]"
"491","false","0","0","false","1000","65","0","[]"
"492","false","0","0","false","1000","68","0","[]"
"494","false","0","0","false","1000","79","1","[0]"
"493","false","0","0","false","1000","85","1","[0]"
"495","false","0","0","false","1000","79","1","[0]"
"496","false","0","0","false","1000","78","0","[]"
"498","false","0","0","false","1000","73","1","[0]"
"497","false","0","0","false","1000","74","0","[]"
"499","false","0","0","false","1000","63","1","[0]"
"500","false","0","0","false","1000","84","1","[0]"
"502","false","0","0","true","1000","202","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"501","false","0","0","true","1000","232","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"504","false","0","0","true","1000","212","10","[0 0 0 0 0 0 0 0 0 0]"
"503","false","0","0","true","1000","216","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"505","false","0","0","true","1000","269","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"506","false","0","0","true","1000","232","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"508","false","0","0","true","1000","208","10","[0 0 0 0 0 0 0 0 0 0]"
"507","false","0","0","true","1000","222","11","[0 0 0 0 0 0 0 0 0 0 0]"
"509","false","0","0","true","1000","216","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"510","false","0","0","true","1000","218","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"511","false","0","0","true","1000","213","11","[0 0 0 0 0 0 0 0 0 0 0]"
"513","false","0","0","true","1000","211","8","[0 0 0 0 0 0 0 0]"
"512","false","0","0","true","1000","214","9","[0 0 0 0 0 0 0 0 0]"
"514","false","0","0","true","1000","244","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"515","false","0","0","true","1000","247","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"516","false","0","0","true","1000","234","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"517","false","0","0","true","1000","195","10","[0 0 0 0 0 0 0 0 0 0]"
"518","false","0","0","true","1000","182","9","[0 0 0 0 0 0 0 0 0]"
"519","false","0","0","true","1000","197","10","[0 0 0 0 0 0 0 0 0 0]"
"520","false","0","0","true","1000","191","8","[0 0 0 0 0 0 0 0]"
"521","false","0","0","false","1000","61","2","[0 0]"
"522","false","0","0","false","1000","67","0","[]"
"523","false","0","0","false","1000","76","1","[0]"
"464","false","0","50","true","1000","296","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"524","false","0","0","false","1000","67","0","[]"
"525","false","0","0","false","1000","77","1","[0]"
"526","false","0","0","false","1000","70","1","[0]"
"527","false","0","0","false","1000","64","0","[]"
"528","false","0","0","false","1000","69","1","[0]"
"530","false","0","0","false","1000","90","3","[0 0 0]"
"531","false","0","0","false","1000","59","0","[]"
"532","false","0","0","false","1000","70","0","[]"
"533","false","0","0","false","1000","63","2","[0 0]"
"534","false","0","0","false","1000","79","0","[]"
"536","false","0","0","false","1000","46","0","[]"
"535","false","0","0","false","1000","68","0","[]"
"537","false","0","0","false","1000","78","1","[0]"
"538","false","0","0","false","1000","60","0","[]"
"539","false","0","0","false","1000","81","1","[0]"
"540","false","0","0","false","1000","51","1","[0]"
"541","false","0","0","true","1000","218","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"542","false","0","0","true","1000","196","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"543","false","0","0","true","1000","252","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"544","false","0","0","true","1000","216","10","[0 0 0 0 0 0 0 0 0 0]"
"545","false","0","0","true","1000","228","9","[0 0 0 0 0 0 0 0 0]"
"546","false","0","0","true","1000","238","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"547","false","0","0","true","1000","240","11","[0 0 0 0 0 0 0 0 0 0 0]"
"548","false","0","0","true","1000","206","9","[0 0 0 0 0 0 0 0 0]"
"549","false","0","0","true","1000","203","11","[0 0 0 0 0 0 0 0 0 0 0]"
"550","false","0","0","true","1000","227","11","[0 0 0 0 0 0 0 0 0 0 0]"
"551","false","0","0","true","1000","246","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"552","false","0","0","true","1000","228","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"553","false","0","0","true","1000","233","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"554","false","0","0","true","1000","252","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"555","false","0","0","true","1000","259","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"556","false","0","0","true","1000","245","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"557","false","0","0","true","1000","243","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"558","false","0","0","true","1000","238","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"559","false","0","0","true","1000","235","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"560","false","0","0","true","1000","242","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"561","false","0","0","false","1000","57","1","[0]"
"562","false","0","0","false","1000","56","0","[]"
"563","false","0","0","false","1000","78","1","[0]"
"564","false","0","0","false","1000","61","1","[0]"
"565","false","0","0","false","1000","70","1","[0]"
"566","false","0","0","false","1000","71","2","[0 0]"
"567","false","0","0","false","1000","81","1","[0]"
"568","false","0","0","false","1000","72","0","[]"
"569","false","0","0","false","1000","73","0","[]"
"570","false","0","0","false","1000","58","0","[]"
"572","false","0","0","false","1000","72","1","[0]"
"571","false","0","0","false","1000","54","1","[0]"
"573","false","0","0","false","1000","59","1","[0]"
"575","false","0","0","false","1000","83","1","[0]"
"574","false","0","0","false","1000","74","0","[]"
"576","false","0","0","false","1000","67","1","[0]"
"577","false","0","0","false","1000","73","1","[0]"
"578","false","0","0","false","1000","94","2","[0 0]"
"579","false","0","0","false","1000","80","2","[0 0]"
"580","false","0","0","false","1000","90","1","[0]"
"581","false","0","0","true","1000","241","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"582","false","0","0","true","1000","215","8","[0 0 0 0 0 0 0 0]"
"583","false","0","0","true","1000","204","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"584","false","0","0","true","1000","260","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"585","false","0","0","true","1000","251","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"586","false","0","0","true","1000","178","8","[0 0 0 0 0 0 0 0]"
"587","false","0","0","true","1000","171","7","[0 0 0 0 0 0 0]"
"588","false","0","0","true","1000","215","11","[0 0 0 0 0 0 0 0 0 0 0]"
"589","false","0","0","true","1000","158","4","[0 0 0 0]"
"590","false","0","0","true","1000","218","10","[0 0 0 0 0 0 0 0 0 0]"
"591","false","0","0","true","1000","220","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"592","false","0","0","true","1000","263","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"593","false","0","0","true","1000","202","11","[0 0 0 0 0 0 0 0 0 0 0]"
"594","false","0","0","true","1000","225","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"595","false","0","0","true","1000","256","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"596","false","0","0","true","1000","213","10","[0 0 0 0 0 0 0 0 0 0]"
"597","false","0","0","true","1000","192","10","[0 0 0 0 0 0 0 0 0 0]"
"598","false","0","0","true","1000","228","11","[0 0 0 0 0 0 0 0 0 0 0]"
"599","false","0","0","true","1000","262","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"600","false","0","0","true","1000","227","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"601","false","0","50","false","1000","105","1","[0]"
"602","false","0","50","false","1000","140","1","[0]"
"603","false","0","50","false","1000","136","2","[0 0]"
"604","false","0","50","false","1000","145","5","[0 0 0 0 0]"
"605","false","0","50","false","1000","124","0","[]"
"606","false","0","50","false","1000","136","2","[0 0]"
"529","false","0","0","false","1000","73","2","[0 0]"
"607","false","0","50","false","1000","133","2","[0 0]"
"608","false","0","50","false","1000","133","1","[0]"
"609","false","0","50","false","1000","128","1","[0]"
"610","false","0","50","false","1000","132","1","[0]"
"611","false","0","50","false","1000","108","3","[0 0 0]"
"613","false","0","50","false","1000","102","0","[]"
"614","false","0","50","false","1000","118","2","[0 0]"
"615","false","0","50","false","1000","108","1","[0]"
"616","false","0","50","false","1000","125","1","[0]"
"617","false","0","50","false","1000","125","1","[0]"
"618","false","0","50","false","1000","115","2","[0 0]"
"620","false","0","50","false","1000","115","0","[]"
"619","false","0","50","false","1000","122","1","[0]"
"621","false","0","50","true","1000","282","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"622","false","0","50","true","1000","310","23","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"623","false","0","50","true","1000","259","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"624","false","0","50","true","1000","306","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"625","false","0","50","true","1000","279","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"626","false","0","50","true","1000","269","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"627","false","0","50","true","1000","283","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"628","false","0","50","true","1000","279","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"629","false","0","50","true","1000","258","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"630","false","0","50","true","1000","308","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"631","false","0","50","true","1000","339","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"632","false","0","50","true","1000","286","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"633","false","0","50","true","1000","258","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"634","false","0","50","true","1000","283","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"635","false","0","50","true","1000","317","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"636","false","0","50","true","1000","316","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"637","false","0","50","true","1000","291","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"638","false","0","50","true","1000","292","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"639","false","0","50","true","1000","316","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"640","false","0","50","true","1000","296","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"641","false","0","50","false","1000","122","0","[]"
"642","false","0","50","false","1000","134","4","[0 0 0 0]"
"643","false","0","50","false","1000","123","0","[]"
"644","false","0","50","false","1000","128","1","[0]"
"645","false","0","50","false","1000","113","2","[0 0]"
"646","false","0","50","false","1000","119","1","[0]"
"647","false","0","50","false","1000","128","2","[0 0]"
"648","false","0","50","false","1000","134","2","[0 0]"
"649","false","0","50","false","1000","114","0","[]"
"650","false","0","50","false","1000","122","1","[0]"
"651","false","0","50","false","1000","144","4","[0 0 0 0]"
"652","false","0","50","false","1000","122","2","[0 0]"
"653","false","0","50","false","1000","127","4","[0 0 0 0]"
"654","false","0","50","false","1000","129","1","[0]"
"655","false","0","50","false","1000","119","2","[0 0]"
"656","false","0","50","false","1000","120","2","[0 0]"
"657","false","0","50","false","1000","111","2","[0 0]"
"659","false","0","50","false","1000","122","2","[0 0]"
"658","false","0","50","false","1000","133","1","[0]"
"660","false","0","50","false","1000","127","3","[0 0 0]"
"661","false","0","50","true","1000","309","23","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"662","false","0","50","true","1000","280","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"663","false","0","50","true","1000","284","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"664","false","0","50","true","1000","315","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"665","false","0","50","true","1000","298","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"612","false","0","50","false","1000","112","2","[0 0]"
"666","false","0","50","true","1000","297","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"667","false","0","50","true","1000","273","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"668","false","0","50","true","1000","295","12","[0 0 0 0 0 0 0 0 0 0 0 0]"
"669","false","0","50","true","1000","299","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"670","false","0","50","true","1000","246","11","[0 0 0 0 0 0 0 0 0 0 0]"
"672","false","0","50","true","1000","302","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"673","false","0","50","true","1000","326","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"674","false","0","50","true","1000","279","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"675","false","0","50","true","1000","285","13","[0 0 0 0 0 0 0 0 0 0 0 0 0]"
"676","false","0","50","true","1000","281","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"677","false","0","50","true","1000","287","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"678","false","0","50","true","1000","277","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"679","false","0","50","true","1000","311","21","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"681","false","0","50","false","1000","128","0","[]"
"680","false","0","50","true","1000","310","22","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"682","false","0","50","false","1000","116","1","[0]"
"683","false","0","50","false","1000","109","2","[0 0]"
"684","false","0","50","false","1000","101","1","[0]"
"685","false","0","50","false","1000","126","0","[]"
"686","false","0","50","false","1000","137","6","[0 0 0 0 0 0]"
"688","false","0","50","false","1000","129","1","[0]"
"687","false","0","50","false","1000","140","2","[0 0]"
"689","false","0","50","false","1000","124","1","[0]"
"690","false","0","50","false","1000","126","1","[0]"
"691","false","0","50","false","1000","142","1","[0]"
"692","false","0","50","false","1000","91","0","[]"
"693","false","0","50","false","1000","98","2","[0 0]"
"694","false","0","50","false","1000","116","0","[]"
"695","false","0","50","false","1000","128","0","[]"
"696","false","0","50","false","1000","105","1","[0]"
"697","false","0","50","false","1000","111","0","[]"
"698","false","0","50","false","1000","120","0","[]"
"699","false","0","50","false","1000","124","0","[]"
"700","false","0","50","false","1000","116","1","[0]"
"701","false","0","50","true","1000","313","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"702","false","0","50","true","1000","306","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"703","false","0","50","true","1000","295","18","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"704","false","0","50","true","1000","278","17","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"705","false","0","50","true","1000","304","16","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"706","false","0","50","true","1000","299","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"707","false","0","50","true","1000","282","15","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"708","false","0","50","true","1000","286","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"709","false","0","50","true","1000","290","19","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"710","false","0","50","true","1000","294","14","[0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"711","false","0","50","true","1000","264","20","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
